Consulta,Termo de pesquisa,Seção,URL,Título,Resumo,Data
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-n-3.369-de-13-de-novembro-de-2025-668942535,"DESPACHO Nº 3.369, DE 13 DE NOVEMBRO DE 2025","SERVIÇOS DE ENERGIA ELÉTRICA DA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA - ANEEL, nos termos do art. 3º da <span class='highlight' style='background:#FFA;'>Portaria</span> rt. 3º da Portaria nº 6.836, de 21 de junho de 2023, e considerando o que consta do Processo nº 48500.034446/2025-90, decide: Liberar a unidade geradora UG1, de 272,00 kW, da UFV Supermercado Jepsen - Filial, Código Único de Empreend...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/autorizacao-spc-anp-n-705-de-13-de-novembro-de-2025-668942456,"AUTORIZAÇÃO SPC-ANP Nº 705, DE 13 DE NOVEMBRO DE 2025","PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP, no uso das atribuições que lhe foram conferidas pela <span class='highlight' style='background:#FFA;'>Portaria</span> AUTORIZAÇÃO SPC-ANP Nº 705, DE 13 DE NOVEMBRO DE 2025 A SUPERINTENDENTE ADJUNTA DE PRODUÇÃO DE COMBUSTÍVEIS DA AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP, no uso das atribuições que lhe foram conferidas pela Porta...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-sdl-anp-n-1.577-de-13-de-novembro-de-2025-668942372,"DESPACHO SDL-ANP Nº 1.577, DE 13 DE NOVEMBRO DE 2025","PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP, no uso das atribuições que lhe foram conferidas pela <span class='highlight' style='background:#FFA;'>Portaria</span> DESPACHO SDL-ANP Nº 1.577, DE 13 DE NOVEMBRO DE 2025 O SUPERINTENDENTE ADJUNTO DE DISTRIBUIÇÃO E LOGÍSTICA da AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP, no uso das atribuições que lhe foram conferidas pela Portar...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-re-n-4.516-de-10-de-novembro-de-2025-668942221,"RESOLUÇÃO-RE Nº 4.516, DE 10 DE novembro DE 2025","cargas soltas"" ou ""desovadas"" de medicamentos e insumos farmacêuticos, incluindo àqueles constantes da <span class='highlight' style='background:#FFA;'>Portaria</span> RESOLUÇÃO-RE Nº 4.516, DE 10 DE novembro DE 2025 O DIRETOR DA QUINTA DIRETORIA DA AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA, no uso das atribuições que lhe foram conferidas pelo art.160 aliado ao art. 203, inciso I do Regimento Intern...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-declaratorio-executivo-eqben/deleben/srrf08/rfb-n-1.502-de-11-de-novembro-de-2025-668941911,"Ato Declaratório Executivo EQBEN/DELEBEN/SRRF08ª/RFB nº 1.502, de 11 de novembro de 2025","da Lei nº 10.593, de 6 de dezembro de 2002 (Redação dada pela Lei nº 11.457, de 2007), o art. 8º da <span class='highlight' style='background:#FFA;'>Portaria</span> ... RFB nº 372, de 26 de outubro de 2023, e os arts. 2º e 4º da <span class='highlight' style='background:#FFA;'>Portaria</span> RFB nº 114, de 27 de janeiro de ... do art. 303 do Regimento Interno da Secretaria Especial da Receita Federal do Brasil, aprovado pela <span class='highlight' style='background:#FFA;'>Portaria</span> ... 02.998.611/0001-04, matriculado no CNO sob o nº 90.014.09679/78, aprovado para enquadramento ao REIDI pela <span class='highlight' style='background:#FFA;'>Portaria</span> ",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-declaratorio-executivo-eqben/deleben/srrf08/rfb-n-1.539-de-13-de-novembro-de-2025-668941825,"Ato Declaratório Executivo EQBEN/DELEBEN/SRRF08ª/RFB nº 1.539, de 13 de novembro de 2025","da Lei nº 10.593, de 6 de dezembro de 2002 (Redação dada pela Lei nº 11.457, de 2007), o art. 8º da <span class='highlight' style='background:#FFA;'>Portaria</span> ... RFB nº 372, de 26 de outubro de 2023, e os art. 2º e 4º da <span class='highlight' style='background:#FFA;'>Portaria</span> RFB nº 114, de 27 de janeiro de ... do art. 303 do Regimento Interno da Secretaria Especial da Receita Federal do Brasil, aprovado pela <span class='highlight' style='background:#FFA;'>Portaria</span> ",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/deliberacao-n-1.223-de-23-de-outubro-de-2025-668941751,"DELIBERAÇÃO Nº 1.223, DE 23 DE OUTUBRO DE 2025","DELIBERAÇÃO Nº 1.223, DE 23 DE OUTUBRO DE 2025 Os Membros da Comissão Nacional de Segurança Pública nos <span class='highlight' style='background:#FFA;'>Portos</span> ... Oficial da União e os registros aplicáveis, informando a Comissão Estadual de Segurança Pública nos <span class='highlight' style='background:#FFA;'>Portos</span> ... ALVES DOS SANTOS JOÃO SIMÕES p/Ministério da Fazenda EDIGAR JUNIO DA SILVA MARTINS p/Ministério dos <span class='highlight' style='background:#FFA;'>Portos</span> ",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-icmbio-n-5.048-de-13-de-novembro-de-2025-668941667,"<span class='highlight' style='background:#FFA;'>Portaria</span> ICMBio Nº 5.048, de 13 de novembro de 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> ICMBio Nº 5.048, de 13 de novembro de 2025 Cria a Reserva Particular do Patrimônio Natural - ... O PRESIDENTE DO INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE - ICMBio, nomeado pela <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 5º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação. MAURO OLIVEIRA PIRES",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-n-3.327-de-12-de-novembro-de-2025-668941491,"DESPACHO Nº 3.327, DE 12 DE NOVEMBRO DE 2025","SERVIÇOS DE ENERGIA ELÉTRICA DA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA - ANEEL, nos termos do art. 3º da <span class='highlight' style='background:#FFA;'>Portaria</span> rt. 3º da Portaria nº 6.836, de 21 de junho de 2023, e considerando o que consta do Processo nº 48500.034346/2025-63, decide: liberar a unidade geradora UG11, de 4.500,00 kW, da EOL Ventos de São Rafael 09, Código Único de Empreendim...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-668941361,Despacho,"fundamento no Decreto-lei n° 227/1967 c/c o Art. 2°, XVIII da Lei nº 13.575/2017, outorga a(s) seguinte(s) <span class='highlight' style='background:#FFA;'>Portaria</span> ... (s) de Lavra:(2611) <span class='highlight' style='background:#FFA;'>Portaria</span> de Lavra ANM nº: 452/2025, de 13 DE NOVEMBRO DE 2025 - Processo nº: 806.837/1972 - Titular: PIRECAL PIRENOPOLIS CALCARIO LTDA - Substância(s): DOLOMITO - Município(s): VILA PROPÍCIO/GO WENDELL MONTANARO CARDOSO MESQUITA",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/retificacao-668941180,RETIFICAÇÃO,"RETIFICAÇÃO No art. 3º da <span class='highlight' style='background:#FFA;'>Portaria</span> DG nº 275, de 12 de novembro de 2025, publicada no Diário Oficialicada no Diário Oficial da União - DOU em 13 de novembro de 2025, seção 1, pág. 137. Onde se lê: ""I - acompanhamento dos resultados apresentados pelos participantes no ambiente regulatório experimental após a publicação das autorizações temporá...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-conter-n-12-de-21-de-outubro-de-2025-668941024,"RESOLUÇÃO CONTER Nº 12, DE 21 DE OUTUBRO DE 2025","Comissão de Elaboração e Análises documentais, designada pela Diretoria Executiva do CONTER, por meio das <span class='highlight' style='background:#FFA;'>Portarias</span> RESOLUÇÃO CONTER Nº 12, DE 21 DE OUTUBRO DE 2025 Dispõe Sobre A Reformulação do Regimento Interno do Conselho Nacional de Técnicos Em Radiologia (Conter), Revogam-Se As Resoluções Conter Número 01/2019 e O Regimento Interno Corre...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-cro-go-n-5-de-8-de-outubro-de-2025-668940001,"RESOLUÇÃO CRO-GO nº 5, DE 8 DE OUTUBRO DE 2025","O prazo para a conclusão da SINVE ou do PAD começa a correr da data da publicação da <span class='highlight' style='background:#FFA;'>portaria</span> de instauração ... normais, ocupando o tempo que se tornar necessário para concluir os trabalhos no prazo assinalado em <span class='highlight' style='background:#FFA;'>portaria</span> ... O processo administrativo disciplinar será instaurado por meio de <span class='highlight' style='background:#FFA;'>portaria</span> que conterá, no mínimo: I ... A instauração do PAD ocorrerá mediante a publicação da <span class='highlight' style='background:#FFA;'>portaria</span> no Diário Oficial ou em outro meio de ... 2º Para defender o acusado revel, o presidente da comissão convocará o defensor dativo, nomeado na <span class='highlight' style='background:#FFA;'>portaria</span> ",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/deliberacao-n-1.773-de-13-de-novembro-de-2025-668939743,"DELIBERAÇÃO Nº 1.773, DE 13 DE NOVEMBRO DE 2025","VINCULADA AO MINISTÉRIO DO ESPORTE que trata a Lei nº 11.438 de 29 de dezembro de 2006, instituída pela <span class='highlight' style='background:#FFA;'>Portaria</span> ... Registro: 2502464 Manifestação Desportiva: Desporto de Rendimento CNPJ: 39.644.080/0001-53 Cidade: <span class='highlight' style='background:#FFA;'>Porto</span> s desportivos, relacionados no anexo I, aprovados nas reuniões ordi...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-n-3.370-de-13-de-novembro-de-2025-668939534,"DESPACHO Nº 3.370, DE 13 DE NOVEMBRO DE 2025","SERVIÇOS DE ENERGIA ELÉTRICA DA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA - ANEEL, nos termos do art. 3º da <span class='highlight' style='background:#FFA;'>Portaria</span> rt. 3º da Portaria nº 6.836, de 21 de junho de 2023, e considerando o que consta do Processo nº 48500.034544/2025-27, decide: Liberar a unidade geradora UG1 a UG94 de 283,40 kW cada, totalizando 26.640,00 kW de capacidade instalada d...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-n-6.473-de-13-de-novembro-de-2025-668939258,"<span class='highlight' style='background:#FFA;'>Portaria</span> Nº 6.473, DE 13 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> Nº 6.473, DE 13 DE novembro DE 2025 O SUPERINTENDENTE REGIONAL NO ESTADO DA PARAÍBA DO DEPARTAMENTO ... - art. 144, inciso XXIV, bem como da delegação de competência disposta no inciso IV do artigo 1º da <span class='highlight' style='background:#FFA;'>Portaria</span> ria Nº 6.473, DE 13 DE novembro DE 2025 O SUPERINTENDENTE REGIONAL ...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-sdic/mdic-n-294-de-13-de-novembro-de-2025-668938592,"<span class='highlight' style='background:#FFA;'>Portaria</span> sdic/MDIC Nº 294, DE 13 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> sdic/MDIC Nº 294, DE 13 DE novembro DE 2025 Cancelamento de Habilitação ao Programa Mobilidade ... DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS, o uso da atribuição que lhe foi conferida pelo art. 13 da <span class='highlight' style='background:#FFA;'>Portaria</span> ... SOROCABA INDÚSTRIA DE AUTOPEÇAS LTDA., inscrita no CNPJ sob o nº 29.726.259/0001-04, concedida por meio da <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 3º Fica revogada a <span class='highlight' style='background:#FFA;'>Portaria</span> SDIC/MDIC nº 127, de 2024. ... Art. 4º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação. UALLACE MOREIRA LIMA",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-cnbio-n-7-de-7-de-novembro-de-2025-668938516,"RESOLUÇÃO CNBIO Nº 7, DE 7 de NOVEMBRO DE 2025","o Decreto nº 12.044, de 05 de junho de 2024, que institui a Estratégia Nacional de Bioeconomia, e a <span class='highlight' style='background:#FFA;'>Portaria</span> ... nº 10, de 23 de outubro de 2024, que institui a Comissão Nacional de Bioeconomia, e tendo em vista a <span class='highlight' style='background:#FFA;'>Portaria</span> ... rotas tecnológicas para produção de bioprodutos e bioprocessos para o biorrefino de pequeno e médio <span class='highlight' style='background:#FFA;'>porte</span> ... foco no desenvolvimento de biofábricas e biorrefinarias; l) Fomentar e apoiar negócios de diferentes <span class='highlight' style='background:#FFA;'>portes</span> ",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/pauta-de-julgamento-668938432,PAUTA DE JULGAMENTO,"transmitidos não atendam à duração e aos requisitos previstos, respectivamente, no art. 11, e no art. 12 da <span class='highlight' style='background:#FFA;'>Portaria</span> de julgamento dos recursos da 2ª Turma Ordinária da 4ª Câmara da 1ª Seção, em sessões síncronas presenciais ou híbridas a serem realizadas nas datas a seguir mencionadas, no Setor Comercial Sul, Quadra 01, Bloco J, Edifício Alv...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/pauta-de-julgamento-668938358,PAUTA DE JULGAMENTO,"transmitidos não atendam à duração e aos requisitos previstos, respectivamente, no art. 11, e no art. 12 da <span class='highlight' style='background:#FFA;'>Portaria</span> ... para o julgamento dos itens da coluna ITENS REPETITIVOS da tabela, nos termos do § 3º do art. 87 da <span class='highlight' style='background:#FFA;'>Portaria</span> ta da Reunião 28/11/2025 Pauta ordinária de julgamento dos ...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-n-3.364-de-13-de-novembro-de-2025-668938191,"DESPACHO Nº 3.364, DE 13 DE NOVEMBRO DE 2025","SERVIÇOS DE ENERGIA ELÉTRICA DA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA - ANEEL, nos termos do art. 3º da <span class='highlight' style='background:#FFA;'>Portaria</span> rt. 3º da Portaria nº 6.836, de 21 de junho de 2023, e considerando o que consta do Processo nº 48500.034487/2025-86, decide: Liberar a unidade geradora UG1 a UG13 de 110,00 kW cada, totalizando 1.430,00 kW de capacidade instalada da...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/retificacao-668937982,Retificação,"Retificação Na <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS nº 8.680, de 6 de novembro de 2025, publicada no Diário Oficial da UniãoRetificação Na Portaria GM/MS nº 8.680, de 6 de novembro de 2025, publicada no Diário Oficial da União nº 213, de 7 de novembro de 2025, Seção 1, página 92: Onde se lê: Art. 4º A Secretaria-Executiva do Comitê será exercida pelo Departamento ...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/pauta-de-julgamento-668937724,PAUTA DE JULGAMENTO,"transmitidos não atendam à duração e aos requisitos previstos, respectivamente, no art. 11, e no art. 12 da <span class='highlight' style='background:#FFA;'>Portaria</span> de julgamento dos recursos da 1ª Turma Ordinária da 1ª Câmara da 1ª Seção, em sessões síncronas presenciais ou híbridas a serem realizadas nas datas a seguir mencionadas, no Setor Comercial Sul, Quadra 01, Bloco J, Edifício Alv...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/retificacao-668937402,Retificação,"Retificação "" Na <span class='highlight' style='background:#FFA;'>Portaria</span> nº 28, de 03 de abril de 2025, Seção 1, Anexo III, Página 21, Autorização nº ... ""Arqueólogos Coordenadores de Campo: Edenir Bagio Perin, Rodrigo Germano Fonseca e Daniel Réquia "" "" <span class='highlight' style='background:#FFA;'>Portaria</span> nº 28, de 03 de abril de 2025, Seção 1, Anexo III, Página 21, Autorizaçã...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-sdic/mdic-n-295-de-13-de-novembro-de-2025-668937244,"<span class='highlight' style='background:#FFA;'>Portaria</span> sdic/MDIC Nº 295, DE 13 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> sdic/MDIC Nº 295, DE 13 DE novembro DE 2025 Habilitação ao Programa Mobilidade Verde e Inovação ... DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS, no uso da atribuição que lhe foi conferida pelo art. 13 da <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 4º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação. UALLACE MOREIRA LIMA",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/pauta-de-julgamento-668937165,PAUTA DE JULGAMENTO,"sustentação oral pleiteada está condicionada ao cumprimento dos requisitos e prazos estabelecidos na <span class='highlight' style='background:#FFA;'>Portaria</span> s da 01ª Câmara Recursal a serem realizadas nas datas a seguir mencionadas. OBSERVAÇÕES: 1)Após a publicação da pauta de julgamento no DOU, você poderá enviar o vídeo / áudio contendo a sustentação oral ou arquivo de texto contendo mem...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-declaratorio-executivo-srrf08-n-103-de-10-de-novembro-de-2025-668937081,"ATO DECLARATÓRIO EXECUTIVO SRRF08 Nº 103, DE 10 DE NOVEMBRO DE 2025","ATO DECLARATÓRIO EXECUTIVO SRRF08 Nº 103, DE 10 DE NOVEMBRO DE 2025 Desalfandega o <span class='highlight' style='background:#FFA;'>Porto</span> Seco que menciona ... conferidas pelo Regimento Interno da Secretaria Especial da Receita Federal do Brasil, aprovado pela <span class='highlight' style='background:#FFA;'>Portaria</span> ... ME n° 284, de 27/07/2020, bem como no uso das atribuições que lhe conferem os artigos 31 e 35 da <span class='highlight' style='background:#FFA;'>Portaria</span> ... Fica DESALFANDEGADO o <span class='highlight' style='background:#FFA;'>Porto</span> Seco localizado na Estrada Assumpta Sabatini Rossi, 920 - parte - bairro ... RFB nº 143/2022 e no art. 17 da <span class='highlight' style='background:#FFA;'>Portaria</span> Coana nº 76, de 13 de maio de 2022.",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/deliberacao-n-1.227-de-23-de-outubro-de-2025-668936870,"DELIBERAÇÃO Nº 1.227, DE 23 DE OUTUBRO DE 2025","DELIBERAÇÃO Nº 1.227, DE 23 DE OUTUBRO DE 2025 Os Membros da Comissão Nacional de Segurança Pública nos <span class='highlight' style='background:#FFA;'>Portos</span> ... Internacional (CCA-IMO), perante o Ministério da Defesa/Marinha do Brasil, à Secretaria Nacional de <span class='highlight' style='background:#FFA;'>Portos</span> ... , à Secretaria Especial da Receita Federal do Brasil e à Comissão Estadual de Segurança Pública nos <span class='highlight' style='background:#FFA;'>Portos</span> ... ALVES DOS SANTOS JOÃO SIMÕES p/Ministério da Fazenda EDIGAR JUNIO DA SILVA MARTINS p/Ministério dos <span class='highlight' style='background:#FFA;'>Portos</span> ",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/retificacao-668936592,RETIFICAÇÃO,"RETIFICAÇÃO No art. 4º da <span class='highlight' style='background:#FFA;'>Portaria</span> nº 18.123/SIA, de 28 de outubro de 2025, publicada no Diário Oficial ... da União de 31 de outubro de 2025, Seção 1, página 122, onde se lê: ""Fica revogada a <span class='highlight' style='background:#FFA;'>Portaria</span> nº 12.736 ... "", leia-se: ""Fica revogada a <span class='highlight' style='background:#FFA;'>Portaria</span> nº 12.376/SIA, de 1º de setembro de 2023,..."".RETIFICAÇÃO No art. 4º da Portaria nº 18.123/SIA, de 28 de outubro de 2025, publicada no Diário Oficial da União de 31 de outubro de 2025, Seção 1, página 122, onde se lê: ""Fica revogada a Portaria nº 12.736/SIA, de 1º de setembro de 2023,..."", leia-se: ""Fica revogada a Portaria nº 12.376/SIA, de 1º de setembro de 2023,..."".",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/deliberacao-n-1.220-de-23-de-outubro-de-2025-668936062,"DELIBERAÇÃO Nº 1.220, DE 23 DE OUTUBRO DE 2025","DELIBERAÇÃO Nº 1.220, DE 23 DE OUTUBRO DE 2025 Os Membros da Comissão Nacional de Segurança Pública nos <span class='highlight' style='background:#FFA;'>Portos</span> ... de Risco (EAR), de que trata a Resolução nº 53, de 04 de setembro de 2020, da instalação portuária <span class='highlight' style='background:#FFA;'>PORTO</span> ... Oficial da União e os registros aplicáveis, informando a Comissão Estadual de Segurança Pública nos <span class='highlight' style='background:#FFA;'>Portos</span> ... ALVES DOS SANTOS JOÃO SIMÕES p/Ministério da Fazenda EDIGAR JUNIO DA SILVA MARTINS p/Ministério dos <span class='highlight' style='background:#FFA;'>Portos</span> ",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-sdl-anp-n-1.579-de-13-de-novembro-de-2025-668935642,"DESPACHO SDL-ANP Nº 1.579, DE 13 DE NOVEMBRO DE 2025","PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP, no uso das atribuições que lhe foram conferidas pela <span class='highlight' style='background:#FFA;'>Portaria</span> DESPACHO SDL-ANP Nº 1.579, DE 13 DE NOVEMBRO DE 2025 O SUPERINTENDENTE ADJUNTO DE DISTRIBUIÇÃO E LOGÍSTICA DA AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP, no uso das atribuições que lhe foram conferidas pela Portar...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-suframa-n-2.253-de-12-de-novembro-de-2025-668934861,"<span class='highlight' style='background:#FFA;'>Portaria</span> SUFRAMA Nº 2.253, DE 12 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> SUFRAMA Nº 2.253, DE 12 DE novembro DE 2025 Aprova o projeto técnico-econômico industrial de ... insumos de origem estrangeira, utilizados na fabricação dos produtos a que se refere o Art. 1º desta <span class='highlight' style='background:#FFA;'>Portaria</span> ... legais cabíveis: I - o cumprimento, quando da fabricação do produto a que se refere o Art. 1º desta <span class='highlight' style='background:#FFA;'>Portaria</span> ... , do Processo Produtivo Básico definido pela <span class='highlight' style='background:#FFA;'>Portaria</span> Interministerial MDIC/MCTI nº 75, de 26 de setembro ... Art. 4º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação. JOÃO BOSCO GOMES SARAIVA",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/pauta-de-julgamento-668934782,PAUTA DE JULGAMENTO,"transmitidos não atendam à duração e aos requisitos previstos, respectivamente, no art. 11, e no art. 12 da <span class='highlight' style='background:#FFA;'>Portaria</span> de julgamento dos recursos da 1ª Turma Ordinária da 2ª Câmara da 1ª Seção, em sessões síncronas não presenciais a serem realizadas na data a seguir mencionada. OBSERVAÇÕES: 1) Solicitações ou envios de sustentação oral e memori...",14/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-interministerial-ms/mdh-n-8.685-de-6-de-novembro-de-2025-668934381,"<span class='highlight' style='background:#FFA;'>Portaria</span> INTERMINISTERIAL MS/MDH Nº 8.685, DE 6 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> INTERMINISTERIAL MS/MDH Nº 8.685, DE 6 DE novembro DE 2025 Institui a Atenção Psicossocial a ... de Direitos Humanos, proferidos em face da República Federativa do Brasil. § 1º Para os fins desta <span class='highlight' style='background:#FFA;'>Portaria</span> ... Para os fins desta <span class='highlight' style='background:#FFA;'>Portaria</span> , a prioridade das vítimas deve ser entendida como o atendimento das suas ... demandas de saúde, nos termos desta <span class='highlight' style='background:#FFA;'>Portaria</span> , e de forma pactuada com os entes da federação envolvidos ... Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação.",14/11/2025
